userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1997534,49,5,1964,3,male,417,53,11,48,1,45,1,3,0
1406933,18,8,1995,2,female,480,52,51,49,13,39,13,10,0
1334622,50,15,1963,7,male,173,53,48,49,8,49,5,0,3
1802049,38,1,1975,9,male,339,52,28,49,26,49,24,0,2
1180209,66,1,1947,10,male,362,53,34,48,60,48,47,0,13
1468072,94,1,1919,6,female,2080,53,26,48,70,48,42,0,28
1333176,94,9,1919,11,female,195,53,33,51,41,35,34,16,7
1135159,19,1,1994,8,female,457,53,11,51,10,39,8,12,2
1852595,43,26,1970,5,female,1516,52,38,50,1,50,1,0,0
1858333,24,29,1989,1,male,24,53,43,50,30,50,21,0,9
2077161,52,18,1961,1,male,74,53,38,50,15,50,15,0,0
1127004,41,1,1972,2,female,509,53,24,50,74,50,67,0,7
1200562,44,11,1969,5,male,112,52,38,52,29,0,12,52,17
1687636,64,27,1949,7,female,1220,53,35,52,23,10,15,42,8
1335272,24,1,1989,4,female,321,52,33,52,39,0,14,52,25
1589626,27,11,1986,2,female,321,53,41,53,0,53,0,0,0
2127392,52,18,1961,4,female,75,52,43,52,4,52,2,0,2
1951581,16,17,1997,10,male,170,52,27,52,19,52,17,0,2
1603170,19,21,1994,5,male,341,53,45,55,0,16,0,39,0
1164155,41,31,1972,9,male,269,53,34,54,12,51,11,3,1
1598900,47,3,1966,4,female,94,53,38,55,39,54,35,1,4
1402373,57,5,1956,3,male,70,52,21,55,18,55,16,0,2
1229057,34,13,1979,12,female,986,52,26,55,45,55,39,0,6
1396408,26,8,1987,3,male,136,52,30,58,31,0,2,58,29
1167816,31,11,1982,9,female,615,52,27,56,42,50,29,6,13
1388806,29,30,1984,5,female,125,53,43,56,8,56,5,0,3
1310196,25,1,1988,10,female,585,52,29,58,70,58,62,0,8
1086758,56,14,1957,6,male,186,53,39,59,0,59,0,0,0
1686098,43,27,1970,9,female,2046,53,20,59,87,59,70,0,17
1333965,25,10,1988,7,female,1420,53,46,62,114,0,40,62,74
1164070,55,14,1958,12,male,937,52,47,63,65,49,28,14,37
2158464,20,2,1993,7,female,33,53,51,61,0,61,0,0,0
1101365,19,11,1994,10,male,593,52,9,63,131,63,109,0,22
1828296,64,13,1949,6,female,684,52,48,65,0,8,0,57,0
1450774,57,17,1956,11,female,174,52,37,65,52,44,39,21,13
1324169,19,24,1994,2,female,1280,53,31,65,134,64,60,1,74
1409806,30,25,1983,9,female,1074,53,15,65,0,65,0,0,0
2057121,41,4,1972,11,female,212,52,25,68,36,28,21,40,15
1183338,73,27,1940,10,male,605,52,36,67,31,67,26,0,5
1007600,82,17,1931,11,female,422,53,34,67,40,67,29,0,11
1712258,25,13,1988,4,female,109,52,30,68,36,68,26,0,10
1281412,29,8,1984,2,female,352,53,20,67,109,67,64,0,45
1003481,26,19,1987,3,male,255,53,26,66,139,66,35,0,104
1067533,34,1,1979,10,female,184,53,47,70,25,55,2,15,23
1519673,53,14,1960,2,female,353,53,27,69,20,69,8,0,12
1805425,58,21,1955,5,male,953,53,35,72,5,2,1,70,4
1070142,70,7,1943,1,female,77,53,38,73,178,2,110,71,68
1261113,26,29,1987,2,male,59,52,39,74,9,74,8,0,1
2100184,51,30,1962,10,male,556,52,50,73,8,73,6,0,2
1594903,56,6,1957,11,male,89,53,34,77,44,75,39,2,5
1707481,37,1,1976,3,female,771,53,14,78,13,0,9,78,4
1460985,54,4,1959,1,male,62,53,38,78,77,0,34,78,43
1712478,15,20,1998,11,female,1824,53,36,80,74,26,38,54,36
1059643,31,10,1982,2,female,497,52,28,79,10,63,4,16,6
1255477,59,15,1954,1,male,306,53,38,78,26,78,24,0,2
1328592,35,26,1978,12,female,422,53,37,80,70,80,20,0,50
1520922,44,14,1969,1,male,1431,52,45,82,29,47,14,35,15
1911312,17,30,1996,12,female,645,53,38,82,113,22,74,60,39
1492962,32,28,1981,7,female,310,52,43,82,34,81,9,1,25
1735708,23,28,1990,9,female,618,53,24,84,98,82,91,2,7
1917744,25,10,1988,11,male,288,53,39,81,60,81,37,0,23
1334848,16,1,1997,7,female,35,52,31,84,73,84,24,0,49
1543650,61,12,1952,7,male,155,53,42,86,132,6,61,80,71
1052493,17,4,1996,3,female,159,53,25,86,61,86,47,0,14
1801728,18,21,1995,8,male,759,52,17,91,45,56,25,35,20
1740819,108,2,1905,8,male,1575,52,17,88,108,45,76,43,32
1196031,57,17,1956,8,female,195,53,39,91,13,91,8,0,5
1018107,27,26,1986,6,female,725,53,37,91,1,91,0,0,1
1781821,37,29,1976,7,female,1717,53,21,90,12,90,10,0,2
1066497,21,7,1992,11,male,256,53,18,90,51,90,35,0,16
1218494,66,15,1947,4,female,160,52,11,89,79,89,57,0,22
1734431,50,11,1963,9,female,183,52,30,91,140,91,112,0,28
1694725,38,28,1975,7,female,286,53,36,91,160,91,112,0,48
2125640,27,21,1986,1,male,555,52,36,92,49,88,40,4,9
1053013,22,7,1991,1,female,225,53,38,92,35,89,24,3,11
1282389,24,6,1989,9,female,430,53,49,96,93,24,27,72,66
1353271,37,22,1976,1,female,353,52,36,98,21,98,21,0,0
1240932,61,29,1952,6,female,260,52,32,98,195,98,182,0,13
1170939,14,1,1999,5,male,1039,53,32,101,54,0,14,101,40
1763681,27,3,1986,4,male,114,53,33,102,39,2,12,100,27
1137097,33,10,1980,2,female,592,52,15,100,151,0,65,100,86
1900494,58,22,1955,7,male,60,53,41,102,238,23,56,79,182
1220451,100,18,1913,1,female,502,53,23,104,38,85,16,19,22
1110424,33,27,1980,4,male,495,52,13,100,20,93,8,7,12
1689033,37,31,1976,12,female,980,52,25,103,43,92,23,11,20
1334700,68,25,1945,6,female,99,52,49,100,144,80,122,20,22
1339398,21,15,1992,12,female,22,53,27,103,96,95,44,8,52
1847018,54,23,1959,7,male,579,52,22,102,124,102,69,0,55
1995361,43,8,1970,4,female,984,52,31,109,61,0,31,109,30
1944335,44,4,1969,5,NA,2290,53,29,106,71,104,44,2,27
1519242,48,17,1965,9,female,1043,53,26,113,89,112,86,1,3
1894495,43,14,1970,6,male,251,52,37,112,16,112,13,0,3
1288580,36,21,1977,11,male,647,52,36,111,20,111,17,0,3
1023761,56,20,1957,9,male,440,52,40,112,136,112,113,0,23
1326217,45,29,1968,4,male,1823,53,16,115,16,10,9,105,7
1904603,59,19,1954,8,female,761,52,33,114,52,0,11,114,41
2143641,23,27,1990,2,female,382,53,33,119,19,109,13,10,6
1968416,54,11,1959,12,male,224,53,34,117,0,117,0,0,0
1103482,35,7,1978,4,male,250,52,50,118,19,118,17,0,2
1432711,34,28,1979,5,female,358,52,29,115,52,115,36,0,16
1816242,63,11,1950,1,male,242,53,26,115,67,115,60,0,7
1962337,43,1,1970,12,male,150,52,42,114,142,114,122,0,20
1828756,31,1,1982,9,male,269,52,21,117,77,117,46,0,31
1699976,72,31,1941,10,female,152,53,41,120,207,0,98,120,109
1881035,14,1,1999,10,female,170,53,41,121,226,56,139,65,87
1763671,18,1,1995,8,female,195,52,22,121,136,118,76,3,60
1625262,30,13,1983,8,female,231,53,36,130,1,0,1,130,0
1086571,25,24,1988,7,female,1520,53,19,125,6,4,1,121,5
1939089,95,29,1918,7,male,155,53,38,127,47,0,13,127,34
1634672,54,24,1959,6,male,510,53,23,128,3,95,1,33,2
1082056,20,11,1993,11,male,522,52,44,131,47,0,4,131,43
1781471,58,25,1955,12,male,448,52,41,131,63,24,11,107,52
1219212,25,24,1988,3,female,442,53,41,134,1,80,0,54,1
1915340,19,20,1994,11,female,407,52,18,136,480,135,450,1,30
1108553,24,23,1989,10,male,549,52,38,131,32,131,25,0,7
1850620,52,2,1961,5,female,1126,53,22,139,9,0,2,139,7
1471939,22,28,1991,1,female,614,53,32,140,16,0,7,140,9
1453896,67,24,1946,7,female,395,53,9,140,34,0,9,140,25
1269341,36,21,1977,10,female,191,52,20,139,13,33,4,106,9
2097158,55,16,1958,3,female,101,53,45,143,5,120,1,23,4
2006070,47,12,1966,7,female,47,53,33,141,69,141,60,0,9
1561558,37,2,1976,10,male,421,53,38,149,22,0,10,149,12
1752048,29,1,1984,9,female,132,53,43,144,45,28,23,116,22
1408168,50,20,1963,10,female,62,53,13,148,81,79,63,69,18
1141366,68,2,1945,10,female,278,53,25,145,181,110,31,35,150
1255930,50,8,1963,12,male,253,53,45,147,146,147,93,0,53
1924741,20,2,1993,11,male,320,52,42,157,26,13,9,144,17
1318971,43,21,1970,7,female,615,53,40,153,135,43,122,110,13
1451257,64,4,1949,6,female,216,53,53,154,15,154,14,0,1
1306011,22,12,1991,11,female,563,52,25,152,66,152,50,0,16
2086815,47,15,1966,8,male,93,52,26,155,36,155,31,0,5
1460213,61,20,1952,3,female,373,53,19,156,66,156,65,0,1
1974632,57,6,1956,11,female,1065,53,16,160,10,0,0,160,10
1265828,21,10,1992,7,female,671,53,32,159,224,0,65,159,159
1446288,35,13,1978,4,male,121,53,46,160,94,119,35,41,59
1812235,40,30,1973,2,female,786,53,33,158,58,158,15,0,43
2138764,33,12,1980,3,female,1128,52,37,166,54,115,18,51,36
1363764,34,1,1979,9,female,742,52,22,168,49,168,46,0,3
1726592,41,26,1972,8,female,47,53,28,171,109,171,63,0,46
1668905,82,20,1931,8,female,667,53,2,181,64,0,21,181,43
1203040,86,4,1927,6,male,76,53,40,175,43,175,23,0,20
2063876,60,31,1953,1,female,580,52,33,183,39,0,19,183,20
1436004,21,10,1992,2,female,220,52,30,186,129,180,26,6,103
1058034,31,6,1982,10,female,615,53,29,186,124,184,82,2,42
1439280,31,12,1982,3,female,431,52,24,187,0,187,0,0,0
1116762,75,5,1938,8,male,106,53,43,186,60,186,8,0,52
1496407,66,7,1947,8,male,391,53,45,194,20,194,18,0,2
1494937,60,13,1953,12,male,549,53,32,210,25,0,12,210,13
1897194,28,26,1985,1,female,672,53,35,205,34,0,15,205,19
1216012,23,7,1990,7,female,212,53,44,203,391,42,148,161,243
1890609,43,1,1970,2,female,338,52,37,206,29,206,28,0,1
1362652,24,11,1989,1,male,164,52,16,204,64,204,44,0,20
1731818,21,23,1992,9,female,571,52,27,201,60,201,37,0,23
1286157,23,8,1990,5,female,368,52,39,214,57,0,28,214,29
1441660,39,7,1974,10,female,272,52,33,215,72,5,50,210,22
1104332,22,23,1991,9,female,567,53,28,219,64,56,40,163,24
1683481,22,20,1991,7,female,672,52,26,212,37,212,12,0,25
1512934,36,20,1977,5,female,48,53,46,223,1,223,1,0,0
1410835,23,3,1990,12,female,164,53,8,233,128,233,65,0,63
1497801,57,18,1956,3,female,220,53,30,234,155,8,23,226,132
1636134,54,29,1959,4,female,615,52,27,241,109,203,89,38,20
1611701,44,22,1969,7,female,796,53,29,244,103,238,64,6,39
1583968,57,5,1956,12,female,414,53,37,246,118,246,45,0,73
1523906,70,22,1943,9,male,643,53,28,249,82,0,38,249,44
1965956,21,20,1992,2,female,812,52,37,249,86,0,6,249,80
1359457,44,19,1969,11,female,250,53,41,249,43,131,6,118,37
1536253,47,25,1966,6,female,891,53,37,247,72,87,30,160,42
1029808,50,6,1963,11,female,99,53,40,248,41,228,20,20,21
1271656,47,7,1966,11,female,962,52,22,271,131,229,97,42,34
1165036,108,1,1905,7,female,151,53,34,265,234,259,109,6,125
1052700,28,18,1985,9,female,142,52,35,264,110,264,110,0,0
2056770,29,10,1984,7,female,1590,53,24,288,44,1,35,287,9
1453882,40,8,1973,4,female,217,53,45,291,167,5,73,286,94
1494413,59,27,1954,7,female,131,52,42,278,414,5,212,273,202
1201656,65,17,1948,7,female,863,52,29,283,133,218,78,65,55
1378087,55,26,1958,11,female,862,53,24,279,91,278,57,1,34
1968865,17,27,1996,2,male,342,52,40,279,34,279,28,0,6
1948335,27,22,1986,8,female,318,52,29,297,149,4,49,293,100
1094609,54,13,1959,1,male,1090,52,37,296,99,3,4,293,95
1439463,68,27,1945,8,male,421,53,42,303,93,292,59,11,34
1746440,23,30,1990,10,female,1873,52,16,303,88,273,21,30,67
1417354,41,4,1972,10,female,922,52,22,302,80,302,56,0,24
1094514,51,4,1962,5,female,421,53,42,320,52,0,27,320,25
1161898,66,11,1947,4,male,1383,53,25,327,114,0,16,327,98
1297246,52,2,1961,11,female,1692,52,28,325,320,274,210,51,110
1661478,61,28,1952,12,female,159,52,28,323,23,323,22,0,1
1119801,40,23,1973,10,female,207,53,27,309,145,309,116,0,29
1338348,22,17,1991,2,male,157,52,26,328,162,200,86,128,76
2090055,45,7,1968,4,male,151,53,26,331,33,330,23,1,10
2060495,71,22,1942,3,female,220,52,33,332,1105,332,784,0,321
1484170,63,17,1950,3,female,53,53,35,366,161,0,64,366,97
1727267,19,10,1994,9,female,20,52,36,361,95,361,45,0,50
1572024,18,14,1995,9,male,232,52,30,362,205,362,135,0,70
2110392,42,16,1971,4,male,76,53,45,403,344,403,344,0,0
1724395,24,12,1989,8,male,332,52,35,431,74,431,73,0,1
1721912,25,1,1988,11,female,1687,52,40,467,5,462,3,5,2
1071856,25,31,1988,4,male,155,52,31,467,38,467,18,0,20
1018553,56,12,1957,9,female,393,52,41,477,322,477,264,0,58
1540438,52,28,1961,7,female,165,53,3,476,1392,476,844,0,548
1970647,36,16,1977,6,female,222,52,44,490,101,308,60,182,41
1960001,25,2,1988,11,female,289,53,36,485,321,480,119,5,202
1168359,14,12,1999,10,male,111,53,52,493,13,493,9,0,4
1736953,82,11,1931,2,male,62,53,41,498,99,498,90,0,9
1418242,75,4,1938,3,female,1355,52,20,598,292,270,164,328,128
1667850,49,28,1964,1,female,234,52,22,566,516,150,205,416,311
1161190,49,14,1964,12,female,796,53,35,573,1328,144,844,429,484
1352005,63,21,1950,6,female,1309,53,17,568,53,412,39,156,14
1683978,70,7,1943,9,female,600,53,25,649,97,0,27,649,70
1096642,36,7,1977,1,female,1080,53,48,628,690,0,30,628,660
1848151,51,16,1962,5,female,1551,53,27,657,150,590,84,67,66
1717717,71,7,1942,9,female,1718,52,18,610,789,535,63,75,726
2143342,98,1,1915,10,female,703,52,47,614,94,614,91,0,3
2096176,46,10,1967,5,female,414,52,32,710,58,710,39,0,19
1509089,25,4,1988,9,male,7,52,32,730,491,730,366,0,125
1875079,16,30,1997,2,female,77,53,46,798,82,798,30,0,52
1500733,18,18,1995,9,female,251,52,40,886,332,886,270,0,62
1141025,56,10,1957,5,male,302,53,29,952,828,952,632,0,196
1045695,58,16,1955,1,female,147,52,39,1132,144,7,7,1125,137
1852716,47,9,1966,1,female,95,53,50,1161,191,1128,86,33,105
1815278,39,29,1974,12,female,1766,53,28,1205,77,1205,71,0,6
1826574,34,24,1979,5,female,1599,52,28,1477,858,28,234,1449,624
1802616,37,9,1976,11,female,281,52,36,1816,77,1816,50,0,27
2101407,28,19,1985,10,female,409,53,24,1546,220,1546,151,0,69
1231641,31,29,1982,6,female,306,52,46,3245,295,0,145,3245,150
1813254,28,13,1985,11,female,1254,53,26,9884,6793,2892,3329,6992,3464
1282176,28,8,1985,4,female,107,52,39,4910,390,4910,93,0,297
1204638,50,6,1963,12,female,199,55,40,0,0,0,0,0,0
1590412,37,8,1976,10,male,14,54,54,0,0,0,0,0,0
1336474,65,7,1948,12,female,252,55,22,0,0,0,0,0,0
1241924,38,8,1975,5,male,173,54,43,0,0,0,0,0,0
1700955,59,16,1954,7,male,95,54,48,0,0,0,0,0,0
2031307,56,11,1957,8,male,41,54,33,0,0,0,0,0,0
1799818,50,16,1963,9,male,61,54,49,0,0,0,0,0,0
1494622,18,18,1995,1,male,582,55,34,0,0,0,0,0,0
1629284,69,5,1944,1,male,133,55,18,0,0,0,0,0,0
1670239,30,25,1983,6,male,408,54,26,0,0,0,0,0,0
1607222,71,1,1942,8,male,84,54,47,0,0,0,0,0,0
1144112,31,19,1982,9,male,708,54,37,0,6,0,0,0,6
2152880,101,13,1912,9,male,565,54,32,0,0,0,0,0,0
1089359,30,23,1983,9,male,96,55,37,0,2,0,2,0,0
1660856,29,24,1984,11,female,191,54,28,0,2,0,0,0,2
1587946,48,13,1965,11,male,74,55,45,0,0,0,0,0,0
1272774,58,4,1955,12,male,502,54,52,0,0,0,0,0,0
1863319,79,26,1934,12,male,144,55,18,0,23,0,12,0,11
1595240,33,31,1980,1,male,450,54,12,0,53,0,27,0,26
1932553,59,19,1954,4,male,362,54,24,0,0,0,0,0,0
1252295,35,4,1978,6,male,339,55,38,0,0,0,0,0,0
1071698,56,16,1957,6,male,248,54,33,0,0,0,0,0,0
1893740,55,2,1958,7,female,25,54,14,0,2,0,2,0,0
1275778,75,19,1938,8,male,37,55,19,0,0,0,0,0,0
2005434,58,16,1955,9,male,402,54,31,0,2,0,0,0,2
1255482,74,31,1939,4,male,185,54,35,0,1,0,1,0,0
1606883,17,1,1996,5,male,987,54,25,0,0,0,0,0,0
2143579,19,4,1994,7,male,261,55,36,0,0,0,0,0,0
2081361,23,19,1990,8,male,650,55,35,0,0,0,0,0,0
1748353,53,15,1960,10,male,384,55,10,0,6,0,5,0,1
1365577,58,26,1955,11,male,404,55,33,0,0,0,0,0,0
1431788,31,5,1982,12,female,231,55,15,0,0,0,0,0,0
1885076,19,8,1994,2,male,488,55,47,0,0,0,0,0,0
1760173,66,11,1947,2,male,142,55,50,0,13,0,2,0,11
1174483,57,16,1956,3,male,275,54,32,0,0,0,0,0,0
1602784,64,27,1949,4,male,571,55,31,0,0,0,0,0,0
1744795,63,16,1950,5,female,339,54,39,0,0,0,0,0,0
1794742,33,15,1980,5,male,107,55,53,0,1,0,1,0,0
1628730,37,19,1976,7,female,176,54,22,0,0,0,0,0,0
1689439,34,12,1979,3,female,247,54,42,0,2,0,2,0,0
1687915,78,25,1935,4,male,50,55,5,0,3,0,0,0,3
1880551,46,24,1967,4,female,560,55,38,0,0,0,0,0,0
1971962,20,24,1993,5,male,950,55,30,0,0,0,0,0,0
1483655,63,6,1950,5,male,519,54,22,0,0,0,0,0,0
1883937,65,23,1948,6,female,820,54,12,0,0,0,0,0,0
1507310,26,1,1987,6,male,241,54,32,0,2,0,0,0,2
1901489,19,24,1994,8,female,544,54,37,0,0,0,0,0,0
1013012,54,2,1959,9,female,438,54,14,0,0,0,0,0,0
1993844,34,3,1979,12,male,817,55,28,0,0,0,0,0,0
1429308,66,23,1947,1,male,519,55,41,0,2,0,2,0,0
1504492,57,24,1956,1,male,231,54,32,0,18,0,16,0,2
1438781,60,17,1953,2,female,288,54,33,0,0,0,0,0,0
2178270,81,26,1932,3,female,300,54,24,0,24,0,12,0,12
1606896,54,28,1959,4,female,714,54,41,0,5,0,2,0,3
1506529,59,3,1954,6,female,460,54,8,0,1,0,1,0,0
2048193,58,18,1955,11,male,333,54,34,0,15,0,8,0,7
2142000,21,22,1992,2,male,628,55,43,0,0,0,0,0,0
1433799,46,21,1967,4,male,401,55,43,0,0,0,0,0,0
1687580,23,5,1990,7,male,205,54,44,0,0,0,0,0,0
2041941,57,20,1956,11,male,342,55,35,0,2,0,0,0,2
1283359,39,26,1974,12,female,357,54,43,0,0,0,0,0,0
1709714,53,4,1960,1,male,616,55,28,0,0,0,0,0,0
1126053,30,6,1983,3,male,325,54,22,0,1,0,1,0,0
1670970,36,11,1977,3,male,238,55,37,0,8,0,1,0,7
1702459,71,20,1942,5,male,510,55,35,0,0,0,0,0,0
1231558,25,1,1988,6,male,895,54,2,0,7,0,7,0,0
2066377,21,22,1992,6,female,397,54,23,0,8,0,4,0,4
1376546,26,22,1987,8,male,7,54,42,0,0,0,0,0,0
1220972,24,22,1989,9,male,52,54,40,0,1,0,0,0,1
1611799,36,25,1977,11,male,536,54,15,0,21,0,7,0,14
1342384,48,20,1965,1,male,276,54,31,0,6,0,6,0,0
1523098,23,2,1990,4,female,341,54,32,0,0,0,0,0,0
1975231,65,4,1948,6,female,373,54,36,0,43,0,27,0,16
1176425,14,15,1999,8,male,245,55,27,0,1,0,1,0,0
1937645,47,15,1966,8,male,174,54,34,0,0,0,0,0,0
2175108,54,4,1959,8,male,151,55,47,0,8,0,5,0,3
1433089,43,11,1970,11,male,1942,55,25,0,3,0,0,0,3
1897436,59,30,1954,11,male,370,55,43,0,0,0,0,0,0
1592162,48,14,1965,7,male,242,54,34,0,0,0,0,0,0
1717397,68,21,1945,8,male,319,54,38,0,0,0,0,0,0
1445171,18,28,1995,12,female,267,54,49,0,0,0,0,0,0
1653338,49,3,1964,1,male,97,54,51,0,1,0,0,0,1
1650010,24,10,1989,1,male,59,55,48,0,0,0,0,0,0
2004608,44,27,1969,5,male,267,55,42,0,0,0,0,0,0
1724137,100,13,1913,10,male,444,54,38,0,1,0,1,0,0
1038621,44,30,1969,10,female,420,55,36,0,4,0,4,0,0
1116419,53,27,1960,10,male,297,54,43,0,0,0,0,0,0
1538989,36,29,1977,11,male,150,54,24,0,0,0,0,0,0
1852752,63,4,1950,1,male,474,54,26,0,0,0,0,0,0
1678786,54,5,1959,5,male,235,55,39,0,1,0,0,0,1
1304341,25,2,1988,6,male,710,54,22,0,0,0,0,0,0
2109921,55,9,1958,6,male,823,54,13,0,0,0,0,0,0
1576511,59,25,1954,12,male,343,54,41,0,0,0,0,0,0
2041440,33,6,1980,8,male,1090,55,42,0,0,0,0,0,0
1289932,57,27,1956,12,male,215,55,30,0,0,0,0,0,0
1039337,14,9,1999,1,male,452,55,42,0,0,0,0,0,0
1349997,13,18,2000,1,male,391,54,50,0,3,0,1,0,2
1805595,15,4,1998,7,male,500,55,40,0,0,0,0,0,0
2091950,14,31,1999,8,male,145,54,40,0,8,0,0,0,8
1458921,14,21,1999,11,male,260,55,26,0,6,0,6,0,0
1354777,14,15,1999,1,male,597,54,31,0,0,0,0,0,0
1182510,14,9,1999,1,male,579,54,25,0,1,0,1,0,0
1994738,15,16,1998,2,male,172,54,48,0,0,0,0,0,0
1350189,15,31,1998,7,male,256,54,31,0,0,0,0,0,0
1783809,15,23,1998,2,male,555,55,51,0,0,0,0,0,0
1673261,15,23,1998,11,male,509,54,32,0,0,0,0,0,0
1022066,15,18,1998,12,male,393,55,44,0,0,0,0,0,0
1435160,15,11,1998,1,male,495,54,35,0,0,0,0,0,0
1610466,15,1,1998,4,male,864,54,37,0,1,0,1,0,0
1641341,17,21,1996,3,female,607,54,42,0,8,0,2,0,6
1549974,17,19,1996,3,male,210,54,44,0,3,0,0,0,3
1329302,17,12,1996,6,male,544,54,46,0,0,0,0,0,0
1046547,17,18,1996,6,male,323,54,41,0,2,0,0,0,2
1664957,16,16,1997,7,male,615,54,40,0,0,0,0,0,0
1757540,16,12,1997,9,male,329,54,23,0,0,0,0,0,0
1969511,16,22,1997,11,male,285,54,15,0,2,0,2,0,0
1676754,16,12,1997,5,female,429,55,23,0,1,0,1,0,0
1156968,16,7,1997,10,male,1451,54,45,0,1,0,0,0,1
1657832,16,5,1997,12,male,210,54,42,0,0,0,0,0,0
1734926,16,21,1997,1,male,298,55,38,0,0,0,0,0,0
1819056,17,12,1996,7,male,326,54,42,0,9,0,0,0,9
2035692,17,1,1996,11,female,233,55,47,0,2,0,0,0,2
2084292,17,7,1996,4,male,742,55,17,0,0,0,0,0,0
1588653,17,10,1996,4,male,434,55,22,0,2,0,2,0,0
1243672,17,3,1996,1,male,164,54,42,0,2,0,1,0,1
1646886,19,24,1994,6,male,472,54,25,0,2,0,1,0,1
1545791,19,4,1994,7,male,734,54,37,0,2,0,1,0,1
1525793,18,9,1995,8,male,310,55,49,0,0,0,0,0,0
1962480,18,23,1995,11,male,87,54,18,0,2,0,0,0,2
1437879,18,14,1995,5,male,990,54,45,0,3,0,2,0,1
1622345,18,12,1995,6,male,980,54,39,0,0,0,0,0,0
1538429,18,12,1995,9,male,1073,55,30,0,3,0,2,0,1
1755340,18,25,1995,11,female,136,54,37,0,0,0,0,0,0
1004497,18,7,1995,1,male,1262,54,26,0,0,0,0,0,0
1413205,19,15,1994,5,female,478,55,46,0,0,0,0,0,0
1908355,19,19,1994,1,male,149,54,41,0,3,0,0,0,3
1636176,19,1,1994,12,male,422,55,49,0,11,0,8,0,3
1312656,19,15,1994,12,female,427,54,23,0,0,0,0,0,0
1780506,19,6,1994,8,male,306,54,50,0,0,0,0,0,0
1813673,19,19,1994,10,male,1093,55,24,0,2,0,2,0,0
2085355,19,1,1994,4,female,797,54,14,0,0,0,0,0,0
1821811,19,31,1994,7,male,639,55,12,0,0,0,0,0,0
1156711,19,2,1994,10,male,233,54,34,0,1,0,1,0,0
1213515,21,11,1992,2,male,179,54,49,0,0,0,0,0,0
1736259,20,19,1993,6,female,463,54,36,0,0,0,0,0,0
1410457,20,1,1993,9,male,288,54,28,0,8,0,7,0,1
1701822,20,9,1993,1,male,1417,55,28,0,2,0,1,0,1
1396610,20,25,1993,7,male,457,54,30,0,5,0,0,0,5
1096489,20,11,1993,2,male,760,55,51,0,0,0,0,0,0
1744395,20,30,1993,7,male,272,55,4,0,10,0,2,0,8
1983449,22,11,1991,9,NA,813,54,38,0,0,0,0,0,0
1121006,21,29,1992,11,male,742,55,44,0,0,0,0,0,0
1004972,21,22,1992,7,male,1204,55,11,0,0,0,0,0,0
1406021,21,7,1992,5,female,506,55,14,0,0,0,0,0,0
1729882,23,8,1990,9,female,1476,55,21,0,7,0,3,0,4
2167564,23,10,1990,10,female,370,55,49,0,0,0,0,0,0
1746155,22,25,1991,11,male,1370,54,41,0,0,0,0,0,0
1651564,22,16,1991,2,male,270,54,43,0,4,0,2,0,2
1868583,22,3,1991,10,male,712,55,26,0,0,0,0,0,0
1856204,22,21,1991,9,female,1606,55,21,0,0,0,0,0,0
1245215,22,16,1991,3,male,723,54,47,0,10,0,4,0,6
1085664,22,2,1991,4,male,851,54,38,0,0,0,0,0,0
1412430,22,12,1991,9,male,1636,54,25,0,0,0,0,0,0
1985647,22,18,1991,1,female,166,54,40,0,0,0,0,0,0
1043365,24,15,1989,5,male,910,54,14,0,1,0,0,0,1
2125571,23,1,1990,5,female,719,55,22,0,0,0,0,0,0
1211611,23,1,1990,9,male,1135,55,23,0,7,0,2,0,5
1809047,23,1,1990,12,male,1168,54,21,0,0,0,0,0,0
1763517,23,29,1990,4,female,1010,55,33,0,2,0,2,0,0
1377279,23,6,1990,11,male,1943,55,24,0,7,0,5,0,2
2059997,23,27,1990,3,male,1819,54,16,0,0,0,0,0,0
2122090,25,12,1988,2,female,642,55,35,0,0,0,0,0,0
1526222,25,25,1988,4,male,1093,54,25,0,0,0,0,0,0
1601215,24,22,1989,3,male,1566,54,37,0,0,0,0,0,0
1943522,24,25,1989,4,female,555,55,5,0,0,0,0,0,0
2079889,26,1,1987,5,female,1349,54,29,0,0,0,0,0,0
1137976,25,22,1988,5,male,28,55,54,0,5,0,3,0,2
1211484,25,1,1988,5,female,389,55,22,0,1,0,1,0,0
2154139,25,1,1988,1,male,1589,55,40,0,0,0,0,0,0
2159790,25,7,1988,6,male,168,55,47,1,0,0,0,1,0
1649846,25,2,1988,3,female,189,54,48,1,0,0,0,1,0
1640311,25,7,1988,6,female,549,55,13,1,0,0,0,1,0
1675274,27,8,1986,8,male,2168,55,23,1,0,0,0,1,0
1692310,26,1,1987,3,male,404,54,42,1,1,0,0,1,1
1363677,26,18,1987,5,male,556,55,51,1,1,0,1,1,0
1828711,26,26,1987,3,male,1450,54,30,1,1,0,0,1,1
1529073,26,21,1987,6,male,137,54,48,1,8,0,2,1,6
1647560,28,12,1985,7,male,188,54,37,1,9,0,8,1,1
1329750,27,6,1986,1,male,293,55,19,1,10,0,8,1,2
1663101,29,4,1984,5,male,166,54,23,1,7,0,0,1,7
1701344,28,5,1985,10,female,542,55,28,1,2,0,2,1,0
1878829,28,3,1985,8,female,377,55,47,1,41,0,4,1,37
1843922,28,10,1985,10,female,367,54,30,1,2,0,0,1,2
